province,district,source_file,animal_types,matched_line,context_snippet
Düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,"5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.","Tarım dışı kullanım istemlerinin, öncelikle verimi en düşük tarım alanlarında değerlendirilmesi esastır.
Tarım alanlarındaki yapılaşma istemlerinde, 5403 sayılı kanuna göre gerekli izinler valiliklerinden alınır. Tarımsal amaçlı yapılar kullanım amacı dışında kullanılamaz ve dönüştürülemez.
5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.
Tarım alanlarında yapılacak tarımsal amaçlı yapılarda bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği” nin 6. Bölüm’ünde belirtilen esaslara uyulur.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz."
Düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,"Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.","5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.
Tarım alanlarında yapılacak tarımsal amaçlı yapılarda bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği” nin 6. Bölüm’ünde belirtilen esaslara uyulur.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.
Melen Havzası sınırları içerisinde kalan tarım alanlarında yapılacak tarımsal amaçlı yapılara ilişkin İSKİ Genel Müdürlüğü’nün görüşü alınır."
Düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,"Bu alanlarda tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı dışında yapı yapılamaz. Tarımsal amaçlı yapılarda Emsal (toplam inşaat alanı/parsel alanı)=0,25 ve 2 kat’ı; çiftçinin barınabileceği yapı yapılması durumunda toplam inşaat alanı 100 m2’ ve 1 kat’ ı geçmeyecektir. Barınma amaçlı yapı Emsal değeri içinde hesaplanacaktır. Bu alanlarda örtü altı tarım yapılması durumunda seralar Emsal değeri içinde değildir.","6.4.3.1. Mutlak Tarım Arazileri
Bu alanlarda tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı dışında yapı yapılamaz. Tarımsal amaçlı yapılarda Emsal (toplam inşaat alanı/parsel alanı)=0,25 ve 2 kat’ı; çiftçinin barınabileceği yapı yapılması durumunda toplam inşaat alanı 100 m2’ ve 1 kat’ ı geçmeyecektir. Barınma amaçlı yapı Emsal değeri içinde hesaplanacaktır. Bu alanlarda örtü altı tarım yapılması durumunda seralar Emsal değeri içinde değildir.

6.4.3.2. Özel Ürün Arazileri"
Düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,"Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.","Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
Bu arazilerin tarımsal üretim amaçlı korunması esastır.
Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez."
Düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,"Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.","Bu arazilerin tarımsal üretim amaçlı korunması esastır.
Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.
3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, Tarım Arazileri plan hükümlerine uyulacaktır."
Düzce,merkez,25binlik/düzce-merkez-çevresi.txt,general,"5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.","Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.
3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, Tarım Arazileri plan hükümlerine uyulacaktır."
Düzce,yigilca,25binlik/duzce-yigilca.txt,general,5.31.5. Tarım arazilerinde Toprak Kirliliği Kontrolü Yönetmeliği hükümleri geçerlidir. Bu alanlarda gübre ve pestisit kullanımına izin verilmez. Doğal yöntemlerle tarım ve meyvecilik yapılabilir.,"5.31. Mutlak Koruma Alanı’na İlişkin Özel Hükümler
5.31.5. Tarım arazilerinde Toprak Kirliliği Kontrolü Yönetmeliği hükümleri geçerlidir. Bu alanlarda gübre ve pestisit kullanımına izin verilmez. Doğal yöntemlerle tarım ve meyvecilik yapılabilir.

5.32. Kısa Mesafeli Koruma Alanına İlişkin Özel Hükümler"
Düzce,yigilca,25binlik/duzce-yigilca.txt,general,"5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.","Tarımsal faaliyetlerde, organik tarımın özendirilmesi esastır.
Tarımsal amaçlı yapılar kullanım amacı dışında kullanılamaz ve dönüştürülemez.
5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.
Tarım alanlarında yapılacak tarımsal amaçlı yapılarda bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği” nin 6. Bölüm’ünde belirtilen esaslara uyulur.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz."
Düzce,yigilca,25binlik/duzce-yigilca.txt,general,"Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.","5403 sayılı Toprak Koruma Ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 100 m2’yi geçemez. Bu alanlarda Tarımsal amaçlı yapılar için maks. Emsal = 0,20 olup “Tarımsal Amaçlı Entegre Yapılar”a izin verilmez.
Tarım alanlarında yapılacak tarımsal amaçlı yapılarda bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar Yönetmeliği” nin 6. Bölüm’ünde belirtilen esaslara uyulur.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.
Melen Havzası sınırları içerisinde kalan tarım alanlarında yapılacak tarımsal amaçlı yapılara ilişkin İSKİ Genel Müdürlüğü’nün görüşü alınır."
Düzce,yigilca,25binlik/duzce-yigilca.txt,general,"Bu alanlarda tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı dışında yapı yapılamaz. Tarımsal amaçlı yapılarda Emsal (toplam inşaat alanı/parsel alanı)=0,25 ve 2 kat’ı; çiftçinin barınabileceği yapı yapılması durumunda toplam inşaat alanı 100 m2’ ve 1 kat’ ı geçmeyecektir. Barınma amaçlı yapı Emsal değeri içinde hesaplanacaktır. Bu alanlarda örtü altı tarım yapılması durumunda seralar Emsal değeri içinde değildir.","6.5.1. Mutlak Tarım Arazileri
Bu alanlarda tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı dışında yapı yapılamaz. Tarımsal amaçlı yapılarda Emsal (toplam inşaat alanı/parsel alanı)=0,25 ve 2 kat’ı; çiftçinin barınabileceği yapı yapılması durumunda toplam inşaat alanı 100 m2’ ve 1 kat’ ı geçmeyecektir. Barınma amaçlı yapı Emsal değeri içinde hesaplanacaktır. Bu alanlarda örtü altı tarım yapılması durumunda seralar Emsal değeri içinde değildir.

6.5.2. Özel Ürün Arazileri"
Düzce,yigilca,25binlik/duzce-yigilca.txt,general,"Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.","Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
Bu arazilerin tarımsal üretim amaçlı korunması esastır.
Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez."
Düzce,yigilca,25binlik/duzce-yigilca.txt,general,"Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.","Bu arazilerin tarımsal üretim amaçlı korunması esastır.
Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.
3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, Tarım Arazileri plan hükümlerine uyulacaktır."
Düzce,yigilca,25binlik/duzce-yigilca.txt,general,"5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.","Bu arazilerde; tarımsal amaçlı yapı ve çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m2’yi geçemez. Tarımsal amaçlı yapılar için maks. Emsal = 0,20’dir.
Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Tarım, Gıda ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla Tarımsal Amaçlı Yapılar yer alabilecek olup bu alanlarda “Tarımsal Amaçlı Entegre Yapılar” a izin verilmez.
3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, Tarım Arazileri plan hükümlerine uyulacaktır."
Zonguldak,,25binlik/zonguldak.txt,general,"7.2.4.1.13. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.","7.2.4.1.11. Tarımsal amaçlı yapılar amacı dışında kullanılamaz ve başka bir kullanıma dönüştürülemez.
7.2.4.1.12. Tarım arazisi olarak gösterilmiş alanlarda, mera vasıflı alanlar bulunması durumunda, bu alanlarda 7.2.4.6 plan hükümleri doğrultusunda uygulama yapılır.
7.2.4.1.13. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.

7.2.4.2. Tarımsal Niteliği Korunacak Alanlar"
Zonguldak,,25binlik/zonguldak.txt,general,"7.2.4.5.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın tasarrufunda bulunan tarım arazisi, tarım dışı amaçla kullanılamaz.","7.2.4.5.1. Bu arazilerde, ilgili kanun kapsamında yapılan/yapılacak uygulamalarda bu plan kararlarına uyulacaktır.
7.2.4.5.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
7.2.4.5.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın tasarrufunda bulunan tarım arazisi, tarım dışı amaçla kullanılamaz.
7.2.4.5.4. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.
7.2.4.5.5. Bu arazilerde; mutlak tarım arazilerine ilşkin hükümler uygulanır."
Zonguldak,,25binlik/zonguldak.txt,general,"7.2.4.5.4. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.","7.2.4.5.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
7.2.4.5.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın tasarrufunda bulunan tarım arazisi, tarım dışı amaçla kullanılamaz.
7.2.4.5.4. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.
7.2.4.5.5. Bu arazilerde; mutlak tarım arazilerine ilşkin hükümler uygulanır.
7.2.4.5.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle T.C. Tarım Gıda ve Hayvancılık Bakanlığı İle T.C. Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yer alabilecek olup bu alanlarda “tarımsal amaçlı entegre yapılar”a izin verilmez."
Zonguldak,,25binlik/zonguldak.txt,general,7.2.4.5.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle T.C. Tarım Gıda ve Hayvancılık Bakanlığı İle T.C. Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yer alabilecek olup bu alanlarda “tarımsal amaçlı entegre yapılar”a izin verilmez.,"7.2.4.5.4. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık vb.) çiftçinin barınabileceği yapı haricinde tarımsal faaliyetten bağımsız barınma amaçlı yapı yapılamaz.
7.2.4.5.5. Bu arazilerde; mutlak tarım arazilerine ilşkin hükümler uygulanır.
7.2.4.5.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın Tarım ve Hayvancılık Geliştirme Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle T.C. Tarım Gıda ve Hayvancılık Bakanlığı İle T.C. Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yer alabilecek olup bu alanlarda “tarımsal amaçlı entegre yapılar”a izin verilmez.
7.2.4.5.7. 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, 7.2.4.1, 7.2.4.2, 7.2.4.3 ve 7.2.4.4 nolu plan hükümlerine uyulacaktır."
Zonguldak,,25binlik/zonguldak.txt,general,"7.2.4.7.2. Bu planın onayından önce, alt ölçekli planlarla arazi kullanım kararı getirilmiş tescilli meralarda, mevzuata uygun olarak, mera vasfı kaldırılmadan imar uygulaması yapılamaz. İnşaat izni verilemez.","7.2.4.7. Çayır ve Mera Alanları
7.2.4.7.1. Bu alanlarda, 4342 sayılı Mera Kanunu kapsamında uygulama yapılacaktır.
7.2.4.7.2. Bu planın onayından önce, alt ölçekli planlarla arazi kullanım kararı getirilmiş tescilli meralarda, mevzuata uygun olarak, mera vasfı kaldırılmadan imar uygulaması yapılamaz. İnşaat izni verilemez."
